observed,target
0.007957559681697613,0.01
0.023872679045092837,0.02
0.03978779840848806,0.03
0.05305039787798409,0.04
0.06631299734748011,0.05
0.08090185676392574,0.06
0.08753315649867374,0.07
0.10344827586206896,0.08
0.11936339522546419,0.09
0.13395225464190982,0.1
0.14986737400530503,0.11
0.16180371352785147,0.12
0.17108753315649866,0.13
0.1909814323607427,0.14
0.19496021220159152,0.15
0.20954907161803712,0.16
0.22546419098143236,0.17
0.23740053050397877,0.18
0.2546419098143236,0.19
0.2692307692307692,0.2
0.2838196286472148,0.21
0.2984084880636605,0.22
0.31432360742705573,0.23
0.3275862068965517,0.24
0.3395225464190981,0.25
0.34880636604774534,0.26
0.3594164456233422,0.27
0.3660477453580902,0.28
0.3819628647214854,0.29
0.3925729442970822,0.3
0.39920424403183025,0.31
0.40848806366047746,0.32
0.41114058355437666,0.33
0.4204244031830239,0.34
0.4270557029177719,0.35
0.4350132625994695,0.36
0.44562334217506633,0.37
0.4535809018567639,0.38
0.46286472148541113,0.39
0.46816976127320953,0.4
0.47745358090185674,0.41
0.4907161803713528,0.42
0.4960212201591512,0.43
0.5039787798408488,0.44
0.5106100795755968,0.45
0.5185676392572944,0.46
0.5225464190981433,0.47
0.5291777188328912,0.48
0.5397877984084881,0.49
0.5517241379310345,0.5
0.5570291777188329,0.51
0.5636604774535809,0.52
0.5689655172413793,0.53
0.5729442970822282,0.54
0.5848806366047745,0.55
0.596816976127321,0.56
0.610079575596817,0.57
0.6206896551724138,0.58
0.6286472148541115,0.59
0.6445623342175066,0.6
0.6485411140583555,0.61
0.6578249336870027,0.62
0.6657824933687002,0.63
0.6737400530503979,0.64
0.6803713527851459,0.65
0.6843501326259946,0.66
0.6909814323607427,0.67
0.6976127320954907,0.68
0.7055702917771883,0.69
0.7122015915119363,0.7
0.7241379310344828,0.71
0.726790450928382,0.72
0.73342175066313,0.73
0.746684350132626,0.74
0.7572944297082228,0.75
0.7625994694960212,0.76
0.7652519893899205,0.77
0.773209549071618,0.78
0.7798408488063661,0.79
0.7851458885941645,0.8
0.7944297082228117,0.81
0.8010610079575596,0.82
0.8050397877984085,0.83
0.8103448275862069,0.84
0.8183023872679045,0.85
0.8289124668435013,0.86
0.8355437665782494,0.87
0.8421750663129973,0.88
0.8514588859416445,0.89
0.8647214854111406,0.9
0.8779840848806366,0.91
0.889920424403183,0.92
0.9018567639257294,0.93
0.9190981432360743,0.94
0.9270557029177718,0.95
0.9350132625994695,0.96
0.946949602122016,0.97
0.9575596816976127,0.98
0.9681697612732095,0.99
0.9973474801061007,1.0
