net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,4,0.74194574,0.00020540658,0.01989389920424403,0.04111405835543767,0.08222811671087533,0.13262599469496023
