observed,target
0.009283819628647215,0.01
0.023872679045092837,0.02
0.03580901856763926,0.03
0.046419098143236075,0.04
0.0623342175066313,0.05
0.07692307692307693,0.06
0.09018567639257294,0.07
0.10079575596816977,0.08
0.11538461538461539,0.09
0.1286472148541114,0.1
0.13660477453580902,0.11
0.15915119363395225,0.12
0.17639257294429708,0.13
0.1883289124668435,0.14
0.1962864721485411,0.15
0.21485411140583555,0.16
0.22944297082228116,0.17
0.2427055702917772,0.18
0.2506631299734748,0.19
0.2625994694960212,0.2
0.2692307692307692,0.21
0.27586206896551724,0.22
0.29442970822281167,0.23
0.3103448275862069,0.24
0.3222811671087533,0.25
0.33819628647214856,0.26
0.35013262599469497,0.27
0.3647214854111406,0.28
0.3726790450928382,0.29
0.3819628647214854,0.3
0.3912466843501326,0.31
0.40318302387267907,0.32
0.4151193633952255,0.33
0.4230769230769231,0.34
0.42838196286472147,0.35
0.4376657824933687,0.36
0.44562334217506633,0.37
0.4509283819628647,0.38
0.4588859416445623,0.39
0.46551724137931033,0.4
0.47480106100795755,0.41
0.4854111405835544,0.42
0.4920424403183024,0.43
0.5026525198938993,0.44
0.5119363395225465,0.45
0.5185676392572944,0.46
0.5265251989389921,0.47
0.5305039787798409,0.48
0.5384615384615384,0.49
0.5424403183023873,0.5
0.5503978779840849,0.51
0.5610079575596817,0.52
0.5729442970822282,0.53
0.5822281167108754,0.54
0.5901856763925729,0.55
0.6007957559681698,0.56
0.6074270557029178,0.57
0.6193633952254642,0.58
0.6286472148541115,0.59
0.6352785145888594,0.6
0.6432360742705571,0.61
0.6525198938992043,0.62
0.6591511936339522,0.63
0.6684350132625995,0.64
0.6710875331564987,0.65
0.6763925729442971,0.66
0.6870026525198939,0.67
0.6976127320954907,0.68
0.7002652519893899,0.69
0.7082228116710876,0.7
0.7148541114058355,0.71
0.7281167108753316,0.72
0.7360742705570292,0.73
0.7440318302387268,0.74
0.7559681697612732,0.75
0.7625994694960212,0.76
0.7718832891246684,0.77
0.7785145888594165,0.78
0.7824933687002652,0.79
0.7877984084880637,0.8
0.7904509283819628,0.81
0.7984084880636605,0.82
0.8050397877984085,0.83
0.8103448275862069,0.84
0.8156498673740054,0.85
0.8249336870026526,0.86
0.8289124668435013,0.87
0.8408488063660478,0.88
0.8514588859416445,0.89
0.8660477453580901,0.9
0.8793103448275862,0.91
0.8925729442970822,0.92
0.9045092838196287,0.93
0.9190981432360743,0.94
0.9283819628647215,0.95
0.9389920424403183,0.96
0.9456233421750663,0.97
0.9562334217506632,0.98
0.9694960212201591,0.99
0.9986737400530504,1.0
