net,rep,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
2,2,0.72138023,0.00021440163,0.013262599469496022,0.03050397877984085,0.06896551724137931,0.123342175066313
