net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
3,6,1.912856,0.6693894,0.00019475241,0.025198938992042442,0.05172413793103448,0.10477453580901856,0.14323607427055704
