net,rep,rhat_sigma,rmse_log,rmse_level,VaR_0_1,VaR_1_0,VaR_5_0,VaR_10_0
1,10,0.999987,0.67146945,0.00019645062,0.021220159151193633,0.05172413793103448,0.10875331564986737,0.14323607427055704
