Date,rv5_AEX,rv5_BFX,rv5_FCHI,rv5_GDAXI,rv5_IBEX,rv5_IXIC,rv5_MXX,rv5_RUT,rv5_SPX,rv5_STOXX50E,rv5_AORD,rv5_FTSE,rv5_SSMI,return_AEX,return_BFX,return_FCHI,return_GDAXI,return_IBEX,return_IXIC,return_MXX,return_SPX,return_STOXX50E,return_AORD,return_FTSE,return_SSMI,returnsq_AEX,returnsq_BFX,returnsq_FCHI,returnsq_GDAXI,returnsq_IBEX,returnsq_IXIC,returnsq_MXX,returnsq_SPX,returnsq_STOXX50E,returnsq_AORD,returnsq_FTSE,returnsq_SSMI
2003-09-07T23:00:00Z,5.90451327646006e-5,5.636675661127965e-5,5.356190052621819e-5,7.912594569235663e-5,3.0276919996824585e-5,6.401394723407503e-5,1.1326219356139357e-5,1.3012075919694835e-5,4.1364773431026254e-5,5.485608267449421e-5,7.020671196232555e-6,2.9372332562497783e-5,3.871865737722683e-5,0.008658062743114314,0.011100252608667205,0.00498937450780268,0.005274433208912299,0.007047323116061932,0.016175363080461302,0.005040430890277392,0.010484359897725781,0.007035052021157284,0.00449550432339052,0.009048565929342445,0.005558282233522505,7.496205046370417e-5,1.2321560797622308e-4,2.4893857979111233e-5,2.7819645675276892e-5,4.966476310218086e-5,2.6164237078475053e-4,2.5405943559662544e-5,1.0992180246504055e-4,4.949195694038919e-5,2.0209559121622857e-5,8.18765453776569e-5,3.089450138749192e-5
2003-09-08T23:00:00Z,7.793402630454574e-5,5.2471436815702e-5,7.798251916612913e-5,9.13457669475066e-5,3.301000548815754e-5,5.78611779038343e-5,9.22146955278441e-6,1.832804692924617e-5,4.572862127235579e-5,6.555712566692981e-5,1.605142750283451e-5,2.7427278721433893e-5,5.399974005250775e-5,-0.01359284219731105,-0.009182861961147815,-0.010157818092816129,-0.01604391504559466,-0.009813729660685055,-0.00803362367934124,-0.010513663951583041,-0.008175387147016266,-0.013359268506454747,9.893950038772914e-4,-0.006116941000575693,-0.007971465411321432,1.847653590009999e-4,8.43249537974955e-5,1.031812684067427e-4,2.5740720999025866e-4,9.630928985300961e-5,6.453910942127228e-5,1.1053712968681672e-4,6.683695500359877e-5,1.7847005502755363e-4,9.789024736973455e-7,3.741696720452396e-5,6.354426080389397e-5
2003-09-09T23:00:00Z,7.753805193985723e-5,5.72213636979154e-5,5.212524069647205e-5,9.36310059654037e-5,5.543610832800046e-5,8.374633364028693e-5,1.2098202297820548e-5,2.7711639496723215e-5,4.745729653044142e-5,6.68829702942983e-5,8.648439810756735e-6,3.390262084919225e-5,5.75019265380031e-5,-0.019049903968769044,-0.0093641622010745,-0.013527081794242335,-0.01708406473751367,-0.014243009537901585,-0.026647760248629915,2.353303233988413e-4,-0.012330418462534354,-0.01459563678579201,-0.004925736813863324,-0.003448481512574375,0.0015843081397619585,3.6289884121932256e-4,8.768753372803242e-5,1.8298194186812242e-4,2.9186526795555806e-4,2.0286332069675554e-4,7.101031262684607e-4,5.5380361111003234e-8,1.5203921946120805e-4,2.1303261318276492e-4,2.426288315944841e-5,1.189202474256725e-5,2.5100322817159976e-6
2003-09-10T23:00:00Z,9.42140329857433e-5,8.230635612241161e-5,9.814579997634334e-5,1.415734212594e-4,5.8366359491585897e-5,8.808313516561137e-5,6.888147061290549e-6,1.895671501351338e-5,5.330221340059419e-5,1.1077549636337e-4,1.9707724174291896e-5,4.5631393538710006e-5,6.161554496617791e-5,-0.002145956000271454,0.004740914546354169,0.005492544685006706,0.0011746542135924187,-9.558483178100374e-4,0.011766861385514638,9.239762129347184e-4,0.005377603700046585,7.01401634559673e-5,-0.007543911833165495,-0.003979331591157376,0.0014312620145755517,4.605127155101057e-6,2.2476270735832556e-5,3.0168047116795417e-5,1.3798125215104236e-6,9.136460066602783e-7,1.3845902686591545e-4,8.537320420691841e-7,2.891862155475472e-5,4.91964252962981e-9,5.691060574657438e-5,1.583507991238309e-5,2.0485109543668666e-6
2003-09-11T23:00:00Z,1.2229396133658e-4,5.154645403459733e-5,1.0518455094115e-4,1.7128493041396e-4,5.825794572974613e-5,7.732098586485279e-5,9.08935239687882e-6,2.114525101067803e-5,4.8367155877269154e-5,1.2765399302874e-4,1.2217664686683867e-5,4.998783296601904e-5,5.779089987827102e-5,-0.00762353917723857,0.001057398658833364,-0.007819637411763836,-0.00849988214385533,-0.010361908078868609,0.004729725763809256,-0.0037684568707252453,0.002280435450344953,-0.007470222432324647,3.128617489469576e-4,9.197137744596517e-4,-0.0011297734123285608,5.811834958689133e-5,1.1180919237025969e-6,6.114672925145661e-5,7.224799645943069e-5,1.0736913903492255e-4,2.237030580084105e-5,1.4201267186516308e-5,5.200385843189989e-6,5.5804223188406365e-5,9.788247395414914e-8,8.458734269308192e-7,1.2763879632045202e-6
2003-09-14T23:00:00Z,3.555759677890082e-5,3.9906181063867e-5,5.199920376025968e-5,9.84018668861272e-5,4.225877294730076e-5,4.638347401566617e-5,6.911445490022699e-6,1.9301502497274033e-5,2.8731044190717054e-5,6.922855342321473e-5,8.437445391814393e-6,3.619416879212011e-5,3.99013298153617e-5,0.010885987696815924,0.005508105574851818,0.004397076906018427,0.0015422709214583108,0.0019023017902846107,-0.004610532377817833,0.002122797941808585,-0.0038069052198208553,0.002376182837127594,-0.001627951020109819,0.003975680689784156,0.004492699882604256,1.1850472813522767e-4,3.033922702371368e-5,1.933428531744058e-5,2.3785995951758672e-6,3.6187521013200346e-6,2.1257008806906562e-5,4.506271101746765e-6,1.4492527352699274e-5,5.646244875459741e-6,2.6502245238766005e-6,1.580603694712262e-5,2.01843522351523e-5
2003-09-16T23:00:00Z,5.148324450658777e-5,3.133654199526535e-5,5.667792190766021e-5,1.6917621047793e-4,2.6669274853447044e-5,5.235838109430761e-5,1.0712982285861266e-5,8.777153142472672e-6,3.172831353061172e-5,8.870579874357269e-5,2.3628146455547652e-5,4.483827503552244e-5,3.1378865256796804e-5,0.008963061567894393,0.0036978906642222142,0.002171149939433903,0.0026721302783503376,0.002815344778145601,-0.0021804011343897756,0.0022486905043361816,-0.003143509009416512,0.0024123132394997526,0.008572505310072032,-6.515567782976461e-4,0.005050797137371887,8.033647266986549e-5,1.3674395364541808e-5,4.713892059503841e-6,7.140280224476653e-6,7.926166219831703e-6,4.7541491068482205e-6,5.056608984291711e-6,9.88164889228278e-6,5.819255165465791e-6,7.348784729121318e-5,4.24526235345608e-7,2.5510551722884052e-5
2003-09-17T23:00:00Z,8.31977927532972e-5,4.733384297869372e-5,9.092088033382173e-5,9.01404251136765e-5,4.430051093403912e-5,5.6445715550330745e-5,8.571668732456805e-6,8.11602799760075e-6,3.106763360866787e-5,8.853999434823343e-5,3.631731757600647e-6,1.950864390113366e-5,4.140355163900989e-5,0.003107844623095879,9.64671909921222e-4,0.0063096325157872,0.012853826213797603,0.005328807632521304,0.013981004823436116,0.015501684174958896,0.01306372649923837,0.0074513671187679265,0.0015507725953849416,0.0029518772814558503,0.0043801761109332205,9.658698201305966e-6,9.305918937910582e-7,3.981146248427911e-5,1.6522084833451043e-4,2.8396190784417304e-5,1.9546849587294394e-4,2.4030221226017107e-4,1.7066095004690282e-4,5.552287193865583e-5,2.404895642596948e-6,8.71357948477518e-6,1.9185942762790073e-5
2003-09-18T23:00:00Z,1.0933629679936e-4,5.837256197991456e-5,8.484608948913081e-5,9.9157407697542e-5,7.167261182903538e-5,3.911543725399088e-5,8.189726670043231e-6,8.617004404460296e-6,2.9260846128032207e-5,1.1412265549903e-4,3.224080138081767e-5,5.097658400155252e-5,4.133616623251768e-5,-0.010666054739660424,-0.0042893233494547545,-0.012499205115139134,-0.00925648386175304,-0.012276447776017108,-0.0018241962609391038,0.0030597965523089243,-0.003015925009022702,-0.010212090835785226,0.0011460254309074713,-0.014658871206954416,-0.006568198493214439,1.1376472370943261e-4,1.8398294796177753e-5,1.562301285103203e-4,8.568249348289446e-5,1.5071116999727539e-4,3.3276919984242067e-6,9.36235494152158e-6,9.095803660048584e-6,1.0428679923832859e-4,1.3133742882866553e-6,2.148825050620772e-4,4.314123144626442e-5
2003-09-21T23:00:00Z,1.2984659329559e-4,6.573729047126366e-5,1.0476922346621e-4,3.0861558231187e-4,5.6682749888097903e-5,5.6463071602094714e-5,2.791450031944416e-5,2.1546836964512236e-5,1.2135806159816e-4,2.1647124075258e-4,1.395915379754147e-5,7.797417261418234e-5,5.908729494213331e-5,-0.023512718121571297,-0.006402122097049379,-0.02695637707045151,-0.029368952850406416,-0.021381901863051667,-0.016649284314296686,-0.009702669970410582,-0.01348483496728381,-0.024786704235316037,-0.009611420979057428,-0.004224643707930298,-0.02440864110810992,5.528479134644672e-4,4.098716734552793e-5,7.266462647643639e-4,8.625353915293952e-4,4.5718572728117233e-4,2.771986681782857e-4,9.414180455470729e-5,1.8184077409488014e-4,6.143807068490339e-4,9.237941323666524e-5,1.7847614458955055e-5,5.957817607445134e-4
2003-09-22T23:00:00Z,1.7288921682092e-4,1.0835822502507e-4,1.5754307351977e-4,3.2159308063458e-4,1.0901737701133e-4,7.050424426861723e-5,1.1566235566485656e-5,1.6408043151151536e-5,4.640102176085358e-5,2.2464100131889e-4,8.377643713095629e-6,9.094902888943732e-5,1.1911849029951e-4,-0.01314370595621206,-0.005104544395524435,-0.005164166560188477,-0.020045276009794222,8.198313332705709e-4,0.01440641838982426,0.002509812455464555,0.006327869987569734,-0.011171605939186868,-0.004353893269582798,5.201929560225693e-4,-0.00813618193638277,1.7275700626336437e-4,2.605637348587992e-5,2.6668616261368883e-5,4.0181309030883175e-4,6.721234150122018e-7,2.0754489082266663e-4,6.299158561605019e-6,4.004193857958579e-5,1.248047792604753e-4,1.895638660291839e-5,2.7060071149549875e-7,6.619745650192127e-5
2003-09-23T23:00:00Z,7.607882643860346e-5,5.8048961810900507e-5,6.980226274779977e-5,1.5891296303432e-4,7.174128617416781e-5,1.1222312912088e-4,1.384409271052751e-5,3.54616263456726e-5,5.420125456455857e-5,9.89678324001688e-5,1.8110924390935557e-5,5.513475353032964e-5,5.337915849934083e-5,-0.0015814692351412418,-0.0017121080801478783,-6.922090012420057e-4,-0.009078750704155425,-0.0068380773679415086,-0.03048609671323277,-0.006020555604623112,-0.019273448763037493,-0.0016549977064608257,0.007505664457683636,0.002313941342251269,0.0030827286435322065,2.5010449416982242e-6,2.9313140781076535e-6,4.791533014004551e-7,8.242371434820263e-5,4.675930208995387e-5,9.294020928085819e-4,3.624708978835877e-5,3.7146582722143146e-4,2.739017408390593e-6,5.6334998951335395e-5,5.354324535379604e-6,9.503215889653919e-6
2003-09-24T23:00:00Z,1.3601106902263e-4,1.1468153667348e-4,1.3681076179617e-4,2.6071861088817e-4,8.89108924101073e-5,1.6261709627775e-4,7.798569381747814e-6,4.8923701082891013e-5,7.210049390666999e-5,2.3991177090739e-4,4.6910517547297075e-5,1.0384051621935e-4,9.58706077103968e-5,-0.012679745145886656,-0.003947086418507162,-0.009670418564951433,-0.01193324481014102,-0.00390158080879921,-0.014624630599098687,-0.0020758348869094334,-0.005843262608604682,-0.007797562221197651,-0.008982143167754586,-0.007908361527576346,-0.0134922605295138,1.607759369646362e-4,1.5579491195163693e-5,9.351699522135733e-5,1.4240233169875757e-4,1.5222332807590296e-5,2.138798201600936e-4,4.3090904777103e-6,3.41437179131176e-5,6.080197659344885e-5,8.067889588604039e-5,6.254218205084968e-5,1.82041094196276e-4
2003-09-25T23:00:00Z,1.8444563569691e-4,1.005049099167e-4,1.6024837180985e-4,2.7442577361394e-4,1.0033455797625e-4,1.7608807251133e-4,1.4752253242351524e-5,3.834914203741708e-5,1.0244873470825e-4,1.9853694143434e-4,1.4993387589713209e-5,6.850214634391541e-5,1.0274972657014e-4,-0.012269704570422313,-5.912452614245112e-4,-0.0048409724986271385,-0.007449053436621611,-0.010679975575905942,-0.014255602412713841,0.0018369798489494826,-0.0063489102706881795,-0.007879261302456975,-0.0017620595478202716,-0.011957002105958736,-0.005693813417851246,1.5054565024544218e-4,3.4957095915693854e-7,2.343501473246428e-5,5.548839710164423e-5,1.1406187830194747e-4,2.032222001493727e-4,3.374494965446464e-6,4.0308661625249854e-5,6.208275867239598e-5,3.10485385006458e-6,1.4296989936190166e-4,3.241951123730288e-5
2003-09-28T23:00:00Z,1.4153078847821e-4,6.479217897410935e-5,9.350195132223516e-5,1.4925143484348e-4,5.441038211668763e-5,1.0108281841133e-4,1.1270227911811675e-5,6.284879046925626e-5,5.600906905109558e-5,1.0628989336081e-4,1.2050705903696389e-5,3.7203269219561537e-5,6.988102606151071e-5,-0.0058716701866661225,-0.004283734888086421,-0.008758195511029854,-0.004888935580018128,-0.006321254647092545,0.017918157608303176,0.0064189362011486395,0.009294684322489033,-0.005516108739059611,-5.355258519212924e-4,-0.0030117238970284177,-0.005667619924157208,3.447651078098378e-5,1.8350384591408784e-5,7.670598860942348e-5,2.3901691105567187e-5,3.995826031338909e-5,3.21060372075993e-4,4.120274195441653e-5,8.639115665472342e-5,3.042745562112981e-5,2.8678793807602605e-7,9.07048083193204e-6,3.2121915604703756e-5
2003-09-29T23:00:00Z,2.0574249456061e-4,1.2901954236067e-4,1.613794500207e-4,2.9454216524684e-4,8.657847712757387e-5,1.9268804029642e-4,1.1209415725252594e-5,4.990516378457252e-5,1.2286101713017e-4,2.0931373753392e-4,1.32151854737835e-5,8.941825874595487e-5,1.4877767878821e-4,-0.017596708787893434,-0.009348923015513044,-0.016155082690573863,-0.019912714309890944,-0.008699708961579233,-0.020589027731190868,-0.0017728010038027264,-0.010157644328680604,-0.016720747982956752,0.002737615580340247,-0.011625639098216567,-0.011928257281251575,3.09644160165926e-4,8.740236154998952e-5,2.609866967392792e-4,3.9651619118733557e-4,7.568493601618202e-5,4.239080629157466e-4,3.1428233990839546e-6,1.0317773830797723e-4,2.795834131095523e-4,7.494539065721667e-6,1.351554844419817e-4,1.422833217677312e-4
2003-09-30T23:00:00Z,1.6824610651798e-4,1.0738080221029e-4,1.6479022069825e-4,2.3257574900264e-4,1.0058455632111e-4,9.93670605993016e-5,1.5678004921858868e-5,2.561783906345564e-5,6.991494186919307e-5,2.0684413252288e-4,1.442752751975299e-5,9.726290482888472e-5,7.8679414730281e-5,0.01487256640939627,0.014295982336817836,0.016876117500768117,0.015045445375113431,0.005561104543383877,0.024167221006978323,0.014556408615266747,0.02121610736110302,0.013870940667588982,-0.00466157258516553,0.015406908280077403,0.004136776645056628,2.2119323160190227e-4,2.0437511097460756e-4,2.848033418997319e-4,2.2636542653552212e-4,3.09258837424448e-5,5.840545712001344e-4,2.1188903177461198e-4,4.5012321155784977e-4,1.924029950037739e-4,2.173025896676684e-5,2.3737282275071764e-4,1.711292101108597e-5
2003-10-01T23:00:00Z,1.2221855317066e-4,6.2247701301271e-5,1.1362040274763e-4,2.266398851055e-4,7.177863349144206e-5,9.095277444253407e-5,3.3237039770026364e-5,1.7891651851556743e-5,5.4577932246450896e-5,1.5979908675906e-4,3.277602126966689e-5,8.737369296828449e-5,6.400956486783141e-5,0.009041161853602375,-1.2974625015527153e-4,6.046413454985355e-4,0.005327854067838089,0.0032568496589622242,0.0027978148406093695,-0.02054170178275072,0.00253241725853659,0.003830760889036,0.010614344095333905,0.008497651459846267,0.00299785247099571,8.174260766303474e-5,1.6834089429354296e-8,3.655911566862794e-7,2.8386028968178875e-5,1.0607069701082356e-5,7.82776788233403e-6,4.2196151213146413e-4,6.413137171333978e-6,1.4674728988967885e-5,1.1266430057414973e-4,7.22100803330274e-5,8.987119437855084e-6
2003-10-02T23:00:00Z,1.1309315204167e-4,6.025057776856197e-5,1.4288959294283e-4,2.1611263676037e-4,6.652196798032683e-5,1.0930938489177e-4,4.429943141085486e-5,3.126291413086469e-5,1.4919240529629e-4,1.5759351750219e-4,8.034229231743645e-6,6.594541738014137e-5,7.748591814293875e-5,0.02769547713146725,0.011491495984521372,0.0314640455039239,0.030741271726709485,0.021826277765088165,0.023446647625893213,0.008065587636284732,0.009823367113181547,0.03020064107603293,0.002121884279763009,0.019239761114437925,0.024356811508280174,7.670394535396254e-4,1.320544799622708e-4,9.899861594729936e-4,9.450257873753879e-4,4.76386401078782e-4,5.497452848928038e-4,6.505370391858914e-5,9.649854144033676e-5,9.120787214033675e-4,4.502392896705383e-6,3.701684077406377e-4,5.932542668498895e-4
2003-10-05T23:00:00Z,8.423517578769768e-5,4.708692552513254e-5,7.747027427782429e-5,1.546137936193e-4,4.5640502930360515e-5,4.5323697291145e-5,8.576183187402002e-6,1.1898627204575086e-5,2.0329614867006276e-5,9.976640979723774e-5,8.334664270103748e-6,2.7731945276956593e-5,5.201231278303391e-5,-0.008855527288243792,-4.5142973312550794e-4,-0.004148197349058691,-0.003758567517508027,-0.0022439224477253106,0.007372870509626317,-0.0028693581137666513,0.003904419467437137,-0.006693422647838787,0.004788864180282459,-0.002387753370046042,-0.008647533958294318,7.842036355283044e-5,2.0378880394976732e-7,1.720754124673755e-5,1.4126829783666452e-5,5.035187951405549e-6,5.435921955171743e-5,8.233215985038515e-6,1.5244491377702096e-5,4.4801906742601197e-5,2.2933220137192392e-5,5.70136615616623e-6,7.47798435598534e-5
2003-10-06T23:00:00Z,7.768993398394766e-5,6.345478551517296e-5,8.381419368599688e-5,1.4382478365037e-4,4.198771803430577e-5,7.389943302266202e-5,2.314697460234625e-5,3.0735222183016746e-5,5.965747521965789e-5,9.853115651880244e-5,6.725406608314623e-6,4.183206968455277e-5,6.374943773586019e-5,-0.006418607755770189,-3.184993478670961e-4,-0.007853735842976661,-0.008082849834845973,-0.0013632871830520088,0.007507617816441936,0.00111243819539375,0.004572869866284357,-0.006694151655596947,0.0010232083121461955,2.1091360822644845e-4,-0.00673023353501101,4.119852552243323e-5,1.014418345917655e-7,6.168116669125633e-5,6.533246145266958e-5,1.8585519434738814e-6,5.636432527775638e-5,1.2375187385709034e-6,2.0911138813971514e-5,4.481166638813135e-5,1.0469552500450662e-6,4.448455013509978e-8,4.5296043435786795e-5
2003-10-07T23:00:00Z,1.5616410867546e-4,7.362496204646994e-5,1.2901560132628e-4,1.8232087129543e-4,5.745088726735969e-5,6.006472770848121e-5,1.2040297845464633e-5,3.3465375605849726e-5,3.640721964214283e-5,1.7719851174731e-4,1.149787440511939e-5,5.466405422097897e-5,8.67021541574675e-5,-0.0015717836689752573,-0.001322619359367394,-0.0021770222149211094,0.008698962829999601,0.003621670214840833,-0.007322802749791357,-0.0016550408329081279,-0.005124183118053516,-0.0014290560974856703,0.00694865444698145,8.432098686697032e-4,0.004381743931174853,2.4705039020573215e-6,1.749321969773416e-6,4.739425724260013e-6,7.567195431771467e-5,1.3116495145065246e-5,5.362344011235186e-5,2.7391601585932298e-6,2.625725262734465e-5,2.0422013297609737e-6,4.828379862355509e-5,7.11002882621978e-7,1.9199679878387655e-5
2003-10-08T23:00:00Z,1.0222388797686e-4,4.2621697363869326e-5,9.750500486072908e-5,1.567475799047e-4,6.757176817943111e-5,1.1852992311082e-4,7.117231677819286e-5,6.482496061210989e-5,9.515186813721374e-5,1.2671622675673e-4,8.472740899696967e-6,3.718628463368645e-5,7.886967667945301e-5,0.021136644685822326,0.007025962234319394,0.023101098185515312,0.026866141891479955,0.014057537630726813,0.009207935895720887,0.015865396560975853,0.004652428229288574,0.021750194598881833,0.0023669377664319313,0.009437439698663397,0.012589955437354305,4.4675774857470113e-4,4.936414531808237e-5,5.336607373768188e-4,7.217895801331342e-4,1.976143642393004e-4,8.478608345970521e-5,2.5171080803702443e-4,2.164508842868122e-5,4.730709650892285e-4,5.60239439016178e-6,8.906526806590787e-5,1.5850697791456724e-4
2003-10-09T23:00:00Z,1.1137808997252e-4,6.198738523852699e-5,9.513554921122452e-5,1.4175799091729e-4,8.997755193523147e-5,4.73315275233357e-5,1.1537905605837883e-5,3.120778971707077e-5,2.568841315789637e-5,1.0403583261388e-4,7.971204904113122e-6,4.3626695308648994e-5,4.882027281769963e-5,-0.0037031364645017106,-0.0027456808307739777,-0.005692159938117669,-0.00414262589436909,-0.004788083269755106,0.0020956534634875013,0.001514538534745924,1.5406688459140838e-4,-0.0037940188796454777,0.002545115827345512,-2.0875616196391888e-4,-0.0013248977062616518,1.3713219674722229e-5,7.538763224479681e-6,3.240068476111175e-5,1.71613493006973e-5,2.2925741398108743e-5,4.391763439027159e-6,2.29382697323033e-6,2.373660492770235e-8,1.4394579259106325e-5,6.477614574604631e-6,4.3579135157905936e-8,1.7553539320573862e-6
2003-10-12T23:00:00Z,5.773917824908203e-5,5.22132284776606e-5,6.680677002657669e-5,1.1569931302071e-4,3.342572569430041e-5,3.989121082352704e-5,9.98754855528385e-6,1.153109233444246e-5,3.914288284598523e-5,7.886540088884938e-5,7.083530124222589e-6,2.5629219762708907e-5,4.0853019921798535e-5,0.01658758579608577,0.01125188342741712,0.01640600853698082,0.020650857811419954,0.010985598522319506,0.00931181869453468,0.0014318536399411386,0.006411201214028495,0.01706618706289209,0.005192754047275372,0.011348555620402934,0.013037894782987891,2.7514800254250637e-4,1.2660488066418404e-4,2.6915711611548757e-4,4.2645792834748454e-4,1.2068337489358851e-4,8.670996739988554e-5,2.0502048462126877e-6,4.110350100676044e-5,2.9125474086562537e-4,2.6964694595494757e-5,1.2878971466937902e-4,1.6998670037226288e-4
2003-10-13T23:00:00Z,8.854026900244277e-5,3.0709783451032734e-5,7.328395567492347e-5,1.6196844307344e-4,4.655655450821037e-5,3.6972465187936e-5,1.6153368793782777e-5,1.5951887655778898e-5,3.0180653989231184e-5,9.33584974259431e-5,1.3814636953445744e-5,3.7330970474884994e-5,4.849195915728651e-5,-0.007753633276776917,-0.004886814412699891,-0.004605361564793853,-0.006633687833128121,-0.0024687166705135155,0.005040523081068393,-0.00930142995586003,0.003886169857110211,-0.00590359978755739,0.0033457054142367326,-0.006465812514491631,-0.0035718394930253083,6.011882899074235e-5,2.3880955104171386e-5,2.1209355142480484e-5,4.400581426739207e-5,6.094561999271338e-6,2.5406872930783207e-5,8.651659922377032e-5,1.5102316158311998e-5,3.4852490451647656e-5,1.1193744718852987e-5,4.180673147255659e-5,1.2758037363935292e-5
2003-10-14T23:00:00Z,8.539684568506383e-5,4.318521115271647e-5,8.662002591570519e-5,1.766356115029e-4,4.0335578393495593e-5,4.666187816454711e-5,1.5417131767893395e-5,3.620993112488631e-6,1.9183904381946816e-5,1.320356792712e-4,8.784021174643462e-6,5.1116037681912634e-5,7.600513639898892e-5,0.015266543501088137,0.012884261266656871,0.009011858468557676,0.012948891279654262,1.846551570192645e-4,0.00233878556636391,-0.005623946349285092,-0.0013636907584775315,0.009190411893531092,-4.8595293287334584e-4,0.0077952037116748585,0.0015594989942933069,2.3306735047061642e-4,1.6600418838747452e-4,8.12135930573147e-5,1.676737853723062e-4,3.409752701380923e-8,5.469917925432156e-6,3.162877253963711e-5,1.8596524847570253e-6,8.446367077275775e-5,2.3615025296820656e-7,6.076520090650949e-5,2.4320371132018357e-6
2003-10-16T23:00:00Z,1.2126250979394e-4,5.736382921564641e-5,1.2185704909027e-4,1.8752928836892e-4,4.580982238643743e-5,7.0576834923882835e-05,2.400052050580602e-5,2.4363052656190508e-5,4.21652896281545e-5,1.0602397371062e-4,3.205296253371536e-6,3.511311196641528e-5,5.839682454928938e-5,-0.004264527762872561,-0.005273095946677131,-0.007652502982022469,-0.012428354737133773,-0.006697757784529301,-0.01967813116437256,0.0027710501149105227,-0.01063661579427766,-0.002862016443768489,0.002548622393529598,-0.007195185231568146,-0.0031023711372295537,1.8186197040310847e-5,2.780554086286279e-5,5.8560801889862775e-5,1.544640014720355e-4,4.4859959340222854e-5,3.8722884612225054e-4,7.678718739345621e-6,1.1313759555507697e-4,8.19113812440123e-6,6.495476104800538e-6,5.177069051657636e-5,9.624706673114995e-6
2003-10-19T23:00:00Z,9.4494437261527e-5,4.451530055247329e-5,7.757087503357907e-5,1.6886146648257e-4,5.215535930635657e-5,5.846449319386532e-5,7.843149960302903e-6,1.4452725381263456e-5,3.706155993577973e-5,1.1452440796388e-4,9.692841619380015e-6,4.523522337470523e-5,4.9962316891323336e-5,-0.007300856814079992,0.005463730224692043,0.0029900468398587066,5.262473031031334e-4,-0.0022187081911013706,0.006786047462898459,0.0020183462772944694,0.005184044787587716,-5.490648387400654e-4,-7.881654342778432e-4,0.0028566840446622166,0.003368384173436212,5.3302510219698257e-5,2.985234796821336e-5,8.940380104549038e-6,2.7693622402332115e-7,4.922666037260316e-6,4.605044016871061e-5,4.073721695068443e-6,2.687432035971537e-5,3.0147219714065404e-7,6.212047517903812e-7,8.16064373102768e-6,1.1346011939855552e-5
2003-10-20T23:00:00Z,7.301391461972716e-5,4.630824810273851e-5,6.848694266388119e-5,1.4226219644101e-4,3.7387865367992345e-5,4.523124248356768e-5,1.194067060466444e-5,1.8904733200739692e-5,3.507052869712932e-5,1.083327309096e-4,1.775576976669309e-5,4.519449516280636e-5,4.218011390084038e-5,0.0036266706417160677,-0.0018986640601958982,0.0011364347520288476,0.004509825952659696,0.0024188654581944746,0.008019040234953145,0.0077040940861117235,0.0013874471766461838,0.002726665404720663,0.0030884782013842482,0.0014942016273806757,-0.0010834958052807764,1.3152739943485235e-5,3.6049252134795734e-6,1.2914839456188682e-6,2.0338530123282936e-5,5.850910104846366e-6,6.430500628979739e-5,5.9353065687661635e-5,1.925009667983467e-6,7.434704229300496e-6,9.53869760042568e-6,2.2326385032670598e-6,1.1739631600610381e-6
2003-10-21T23:00:00Z,8.73706816689715e-5,6.448321705522075e-5,8.162512965230276e-5,1.3740289727245e-4,3.345137375196635e-5,7.451764053189452e-5,1.4363735046669096e-5,4.844489657431351e-5,1.0589580353034e-4,8.067598434977101e-5,5.0528157161605085e-6,6.128533611890203e-5,5.174154274875584e-5,-0.020716892761006633,-0.013543632270426542,-0.01827315798046847,-0.01125027971000847,-0.009176813763465574,-0.022100980316480445,-0.0028440188195677507,-0.014679657552370884,-0.016460708879840524,-6.350838675341919e-4,-0.017658559098235216,-0.015583237379072301,4.2918964567104903e-4,1.8342997507653921e-4,3.3390830257915845e-4,1.265687935534283e-4,8.42139108493312e-5,4.884533309494561e-4,8.088443046055543e-6,2.1549234585487953e-4,2.7095493682686067e-4,4.03331518802187e-7,3.118247094258657e-4,2.4283728721251617e-4
2003-10-22T23:00:00Z,1.1121619533728e-4,5.9013618859787e-5,1.1202500465364e-4,4.2612833673576e-4,9.01107098442056e-5,8.327248404180354e-5,1.8242662055330076e-5,3.610120189183841e-5,6.602223548865143e-5,2.3374534838705e-4,1.4158720498813232e-5,2.8312944675429e-4,5.29943237828674e-5,-0.014295118232005244,-0.0056344579251712545,-0.012164899660817241,-0.015459292209927256,-0.009844440019017853,-0.0067606218876017365,-0.005078490461999152,0.002771319603149358,-0.012961876822418894,-0.009941557900363662,-0.009749986198912097,-0.010408265152429763,2.0435040526700873e-4,3.174711611052516e-5,1.4798478375775142e-4,2.3898971563191752e-4,9.691299928804022e-5,4.570600830711967e-5,2.5791065372616362e-5,7.680212342799915e-6,1.6801025075956013e-4,9.883457348628314e-5,9.506223087897637e-5,1.0833198348328376e-4
